,endTime,artistName,trackName,msPlayed
4428,2022-02-26 04:57,Frank Ocean,Ivy,510.0
4429,2022-02-26 04:57,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,156711.0
4430,2022-02-26 05:01,Frank Ocean,Pyramids,285419.0
4431,2022-02-26 05:02,Fitz and The Tantrums,Out of My League,13955.0
4432,2022-02-27 17:00,Drake,Passionfruit,298940.0
4433,2022-02-27 17:03,Fountains Of Wayne,Stacy's Mom,197986.0
4434,2022-02-27 17:07,Protoje,Who Knows,208466.0
4435,2022-02-27 17:11,The Black Keys,Gold on the Ceiling,224333.0
4436,2022-02-27 17:11,Omega,Gyöngyhajú lány,789.0
4437,2022-02-27 17:11,Gorillaz,On Melancholy Hill,1068.0
4438,2022-02-27 17:11,Cage The Elephant,Cigarette Daydreams,4479.0
4439,2022-02-27 17:13,Oliver Tree,Life Goes On,161803.0
4440,2022-02-27 17:17,BabyJake,Cigarettes On Patios,207813.0
4441,2022-02-27 17:20,levitation room,Firebird Lane,242.0
4442,2022-02-27 17:20,Dr. Dre,Xxplosive,215200.0
4443,2022-02-27 18:00,Burna Boy,Show & Tell (feat. Future),160744.0
4444,2022-02-27 18:03,The Kooks,Bad Habit,221413.0
4445,2022-02-27 18:06,The Kooks,She Moves In Her Own Way,169306.0
4447,2022-02-27 18:10,Gorillaz,Humility (feat. George Benson),197933.0
4448,2022-02-27 18:15,Milky Chance,Stolen Dance,308086.0
4449,2022-02-27 18:18,White Town,Your Woman,5350.0
4450,2022-02-27 18:18,B.o.B,So Good,213253.0
4451,2022-02-27 18:22,Weezer,Island In The Sun,200306.0
4452,2022-02-27 18:25,The Black Keys,Gold on the Ceiling,220194.0
4453,2022-02-27 18:32,Eagles,Hotel California - 2013 Remaster,391376.0
4454,2022-02-27 18:35,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
4455,2022-02-27 18:38,RŮDE,Eternal Youth,205766.0
4456,2022-02-27 18:42,Gorillaz,Feel Good Inc.,222640.0
4457,2022-02-27 18:42,Gorillaz,Humility (feat. George Benson),1104.0
4458,2022-02-27 18:45,Fitz and The Tantrums,Out of My League,206309.0
4459,2022-02-27 20:43,Dayglow,Hot Rod,83065.0
4460,2022-02-27 23:01,Jhené Aiko,Sativa,309813.0
4461,2022-02-27 23:06,Z32,Shadows,296955.0
4462,2022-02-27 23:08,Bob Marley & The Wailers,Natural Mystic,151045.0
4463,2022-02-27 23:12,The Beatles,Come Together - Remastered 2009,256510.0
4464,2022-02-27 23:16,Frank Ocean,Lost,218871.0
4465,2022-02-27 23:19,Abhi The Nomad,Floors,204265.0
4466,2022-02-27 23:23,Lime Cordiale,Temper Temper,208980.0
4467,2022-02-27 23:26,Jack Johnson,Banana Pancakes,191906.0
4468,2022-02-27 23:26,Abhi The Nomad,Floors,9407.0
4469,2022-02-27 23:30,Hippo Campus,Suicide Saturday,212885.0
4470,2022-02-27 23:34,Gorillaz,Dirty Harry,226121.0
4471,2022-02-27 23:55,BoyWithUke,Toxic,168020.0
4472,2022-02-27 23:58,Whethan,When I'm Down,149061.0
4473,2022-02-28 00:00,Oliver Tree,Alien Boy,164312.0
4474,2022-02-28 00:03,Dayglow,Hot Rod,143.0
4475,2022-02-28 00:03,Oliver Tree,Life Goes On,161803.0
4476,2022-02-28 00:06,Mac Miller,Knock Knock,199320.0
4477,2022-02-28 00:09,Mac Miller,Kool Aid and Frozen Pizza,157737.0
4479,2022-02-28 00:12,Sister Nancy,Bam Bam,196506.0
4480,2022-02-28 00:16,Mac Miller,Diablo,198107.0
4481,2022-02-28 00:19,Black Eyed Peas,Just Can’t Get Enough,219426.0
4482,2022-02-28 00:22,Sublime,What I Got,170906.0
4483,2022-02-28 00:24,Sublime,Wrong Way,136146.0
4484,2022-02-28 00:25,Aaron May,Let Go,2670.0
4485,2022-02-28 00:28,Sublime,What I Got,170906.0
4486,2022-02-28 00:32,Sublime,Doin' Time,241676.0
4487,2022-02-28 00:38,B.o.B,So Good,213253.0
4488,2022-02-28 00:41,Vance Joy,Riptide,167635.0
4489,2022-03-02 02:59,Sean Paul,No Lie,20928.0
4490,2022-03-03 04:56,Offset,Lick,90901.0
4491,2022-03-03 21:13,Offset,Lick,209508.0
4492,2022-03-03 21:16,Tory Lanez,Freaky,173926.0
4493,2022-03-03 21:18,Yella Beezy,Bacc At It Again,831.0
4494,2022-03-03 21:18,24kGoldn,VALENTINO,831.0
4495,2022-03-03 21:18,Lil Mosey,Live This Wild,122853.0
4496,2022-03-03 21:18,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),5098.0
4497,2022-03-03 21:18,Rae Sremmurd,Guatemala - From Swaecation,768.0
4498,2022-03-03 21:18,Rae Sremmurd,This Could Be Us,2782.0
4499,2022-03-03 21:18,YK Osiris,Freaky Dancer (feat. DaBaby),1514.0
4500,2022-03-03 21:18,Trippie Redd,Poles 1469,810.0
4501,2022-03-03 21:19,Florence + The Machine,Dog Days Are Over,4309.0
4502,2022-03-03 21:19,The Wombats,Let's Dance to Joy Division,2346.0
4503,2022-03-03 21:19,Vance Joy,Riptide,1728.0
4504,2022-03-03 21:23,levitation room,Firebird Lane,282866.0
4505,2022-03-03 21:28,The Beatles,Come Together - Remastered 2009,259946.0
4506,2022-03-03 21:28,Panic! At The Disco,I Write Sins Not Tragedies,3130.0
4507,2022-03-03 21:30,Hippo Campus,Suicide Saturday,119680.0
4508,2022-03-03 21:33,BoyWithUke,Toxic,168020.0
4509,2022-03-03 21:36,Spacey Jane,Lots of Nothing,196533.0
4510,2022-03-03 21:36,Milky Chance,Stolen Dance,10702.0
4511,2022-03-03 21:36,Omega,Gyöngyhajú lány,1898.0
4512,2022-03-03 21:36,Jordan T,Sunset Tonight,8874.0
4513,2022-03-03 21:44,Cage The Elephant,Cigarette Daydreams,193002.0
4514,2022-03-04 03:45,Lil Baby,Woah,3111.0
4515,2022-03-04 03:48,YNW Melly,223's (feat. 9lokknine),176640.0
4516,2022-03-04 03:52,Lil Uzi Vert,Prices,233333.0
4517,2022-03-04 03:56,A Boogie Wit da Hoodie,Say A',214853.0
4518,2022-03-04 03:59,YBN Nahmir,Cake (feat. Wiz Khalifa),162431.0
4519,2022-03-04 04:01,Young Thug,Bad Bad Bad (feat. Lil Baby),149040.0
4520,2022-03-04 04:01,Gunna,Who You Foolin,4129.0
4521,2022-03-04 04:04,A Boogie Wit da Hoodie,Me and My Guitar,161764.0
4522,2022-03-04 04:04,Lil Uzi Vert,Leaders (feat. NAV),2852.0
4523,2022-03-04 04:08,Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),206702.0
4524,2022-03-04 04:10,A Boogie Wit da Hoodie,Come Closer (feat. Queen Naija),156511.0
4525,2022-03-04 04:14,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),217405.0
4526,2022-03-04 04:16,Trippie Redd,Mac 10,127741.0
4527,2022-03-04 04:20,iann dior,Prospect (ft. Lil Baby),226313.0
4528,2022-03-04 04:23,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),197760.0
4529,2022-03-04 04:25,Famous Dex,JAPAN,142000.0
4530,2022-03-04 04:28,Money Man,24 (feat. Lil Baby),882.0
4531,2022-03-04 04:28,A$AP Rocky,Goldie,161864.0
4532,2022-03-04 04:34,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300.0
4533,2022-03-04 04:34,MGMT,Kids,8021.0
4534,2022-03-04 04:37,G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),206773.0
4535,2022-03-04 04:37,21 Savage,Mr. Right Now (feat. Drake),3529.0
4536,2022-03-04 04:39,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),92647.0
4537,2022-03-04 06:00,Ol' Dirty Bastard,Shimmy Shimmy Ya,952.0
4538,2022-03-04 06:00,Migos,Modern Day,3320.0
4539,2022-03-04 06:00,Saweetie,Best Friend (feat. Doja Cat),162.0
4540,2022-03-04 06:00,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),2321.0
4541,2022-03-04 06:00,YoungBoy Never Broke Again,Territorial,952.0
4542,2022-03-04 06:00,Baby Keem,durag activity (with Travis Scott),225020.0
4543,2022-03-04 06:00,NLE Choppa,Final Warning,10232.0
4544,2022-03-04 06:00,Kanye West,Stronger,1486.0
4545,2022-03-04 06:01,Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),23.0
4546,2022-03-04 06:05,DJ Khaled,I'm On One,296146.0
4547,2022-03-04 06:06,Kendrick Lamar,Swimming Pools (Drank),32171.0
4548,2022-03-04 06:09,Migos,Stir Fry,190288.0
4549,2022-03-04 06:13,Drake,Knife Talk (with 21 Savage ft. Project Pat),242965.0
4550,2022-03-04 06:17,Aminé,Caroline,209640.0
4551,2022-03-04 06:19,Gunna,too easy,138586.0
4552,2022-03-04 06:20,Jimmy the Human,Magic Marker,936.0
4553,2022-03-04 06:23,Meek Mill,Going Bad (feat. Drake),175751.0
4554,2022-03-04 06:25,Famous Dex,JAPAN,142000.0
4555,2022-03-04 06:28,YBN Nahmir,Rubbin off the Paint,157504.0
4556,2022-03-04 06:31,Gunna,COOLER THAN A BITCH (feat. Roddy Ricch),197000.0
4557,2022-03-04 06:35,Lil Yachty,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",1137.0
4558,2022-03-04 06:35,2 Chainz,4 AM,229731.0
4559,2022-03-04 06:38,Lil Durk,Gucci Gucci (feat. Gunna),168727.0
4560,2022-03-04 06:38,Arizona Zervas,24,16137.0
4561,2022-03-04 06:40,No Jumper,Hard (feat. Tay-K and BlocBoy JB),138996.0
4563,2022-03-04 06:41,Lil Baby,Live Off My Closet (feat. Future),2577.0
4564,2022-03-04 06:41,Lil Baby,Emotionally Scarred,22941.0
4565,2022-03-04 06:44,Lil Baby,Same Thing,162791.0
4566,2022-03-04 06:47,YoungBoy Never Broke Again,Ranada,176483.0
4567,2022-03-04 06:50,Dominic Fike,3 Nights,177666.0
4568,2022-03-04 06:52,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
4569,2022-03-04 06:53,Lil Uzi Vert,Chrome Heart Tags,13417.0
4570,2022-03-04 06:56,The Kooks,Naive,203506.0
4571,2022-03-04 07:00,Phoenix,Lisztomania,241640.0
4572,2022-03-04 07:04,Black Eyed Peas,Boom Boom Pow,251440.0
4573,2022-03-04 07:05,Migos,Walk It Talk It,43071.0
4574,2022-03-06 06:18,Mac Miller,Nikes on My Feet,164411.0
4575,2022-03-06 22:10,Mac Miller,Nikes on My Feet,164411.0
4576,2022-03-06 22:10,The Wombats,Let's Dance to Joy Division,4348.0
4577,2022-03-06 22:14,Offset,Lick,204515.0
4578,2022-03-06 22:32,Tory Lanez,Freaky,173926.0
4579,2022-03-06 22:35,Lil Mosey,Live This Wild,2477.0
4580,2022-03-06 22:35,Kanye West,Father Stretch My Hands Pt. 1,135920.0
4581,2022-03-06 23:04,Kanye West,Can't Tell Me Nothing,152253.0
4582,2022-03-06 23:08,Drake,Knife Talk (with 21 Savage ft. Project Pat),242965.0
4583,2022-03-06 23:11,Gunna,too easy,138586.0
4584,2022-03-06 23:15,Cochise,POCKET ROCKET,49189.0
4585,2022-03-06 23:15,Jimmy the Human,Magic Marker,231547.0
4586,2022-03-06 23:19,Offset,Lick,204515.0
4587,2022-03-06 23:47,Tory Lanez,Freaky,120336.0
4588,2022-03-06 23:51,Frank Ocean,Lost,234093.0
4589,2022-03-06 23:51,Jack Johnson,A Pirate Looks At Forty,3364.0
4590,2022-03-06 23:54,Abhi The Nomad,Floors,210340.0
4591,2022-03-06 23:55,Frank Ocean,Lost,3897.0
4592,2022-03-06 23:58,Dennis Lloyd,Nevermind,156600.0
4593,2022-03-07 00:01,K.Flay,High Enough - RAC Remix,206431.0
4594,2022-03-07 00:02,BoyWithUke,Toxic,66200.0
4595,2022-03-07 02:15,Offset,Lick,204515.0
4596,2022-03-07 02:15,Tory Lanez,Freaky,5522.0
4597,2022-03-07 02:15,Kanye West,Father Stretch My Hands Pt. 1,149.0
4598,2022-03-07 02:16,Lil Mosey,Live This Wild,2517.0
4599,2022-03-07 02:20,Offset,Lick,5072.0
4600,2022-03-07 02:20,Mac Miller,Diablo,1045.0
4601,2022-03-07 02:20,YG,"Go Loko (feat. Tyga, Jon Z)",170.0
4602,2022-03-07 02:20,Tj Dizzle SnoMan,Chinatown,1322.0
4603,2022-03-07 02:20,J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),238971.0
4604,2022-03-07 02:20,J. Cole,h u n g e r . o n . h i l l s i d e (with Bas),106.0
4605,2022-03-07 02:20,Baka Not Nice,Live Up to My Name,1002.0
4606,2022-03-07 02:20,Kanye West,Can't Tell Me Nothing,1792.0
4607,2022-03-07 02:20,KillBunk,Chanel Bag,2666.0
4608,2022-03-07 02:27,Rexx Life Raj,Moonwalk,682.0
4609,2022-03-07 16:57,Rexx Life Raj,Moonwalk,94452.0
4610,2022-03-07 17:00,Mac Miller,Nikes on My Feet,164411.0
4611,2022-03-07 17:00,The Wombats,Let's Dance to Joy Division,3851.0
4612,2022-03-07 17:02,Frank Ocean,Lost,133723.0
4613,2022-03-07 17:05,Tame Impala,Feels Like We Only Go Backwards,171688.0
4614,2022-03-07 17:07,Spacey Jane,Lots of Nothing,8034.0
4615,2022-03-07 17:07,Tame Impala,The Less I Know The Better,133212.0
4616,2022-03-07 17:09,Hippo Campus,Way It Goes,132818.0
4617,2022-03-07 17:49,Gorillaz,Dirty Harry,217063.0
4618,2022-03-07 17:52,BoyWithUke,Toxic,168020.0
4619,2022-03-07 17:53,Whethan,When I'm Down,73106.0
4620,2022-03-07 17:56,Rainbow Kitten Surprise,Devil Like Me,188280.0
4621,2022-03-07 17:58,Gorillaz,Dirty Harry,108528.0
4622,2022-03-07 20:25,Rainbow Kitten Surprise,Devil Like Me,169990.0
4623,2022-03-07 20:25,Rainbow Kitten Surprise,First Class,13610.0
4624,2022-03-07 20:29,Rainbow Kitten Surprise,First Class,252730.0
4625,2022-03-07 20:33,Frank Ocean,Lost,234093.0
4626,2022-03-07 20:34,Frank Ocean,Lost,2130.0
4627,2022-03-07 20:34,Jack Johnson,A Pirate Looks At Forty,49246.0
4628,2022-03-07 20:38,The Beatles,Come Together - Remastered 2009,259946.0
4629,2022-03-07 20:39,Sean Paul,No Lie,39553.0
4630,2022-03-07 20:42,Mac Miller,Nikes on My Feet,164411.0
4631,2022-03-07 20:43,Rainbow Kitten Surprise,First Class,81978.0
4632,2022-03-07 20:46,BoyWithUke,Toxic,168020.0
4633,2022-03-07 20:49,Whethan,When I'm Down,164680.0
4634,2022-03-07 20:53,Bryce Vine,Sour Patch Kids,252546.0
4635,2022-03-07 20:56,Rainbow Kitten Surprise,Devil Like Me,188280.0
4636,2022-03-07 21:00,Gorillaz,Dirty Harry,230426.0
4637,2022-03-07 21:04,Hippo Campus,Buttercup,226610.0
4638,2022-03-07 21:08,Hippo Campus,Way It Goes,245456.0
4639,2022-03-07 21:11,Tame Impala,The Less I Know The Better,216320.0
4640,2022-03-07 21:15,Tame Impala,Feels Like We Only Go Backwards,192960.0
4641,2022-03-07 21:18,Spacey Jane,Lots of Nothing,196533.0
4642,2022-03-07 21:21,Hippo Campus,Suicide Saturday,212885.0
4643,2022-03-07 21:25,Skegss,L.S.D,217538.0
4644,2022-03-07 21:29,Lime Cordiale,Temper Temper,208980.0
4645,2022-03-07 21:32,Abhi The Nomad,Floors,210340.0
4646,2022-03-07 21:36,Frank Ocean,Lost,234093.0
4647,2022-03-07 21:40,Jack Johnson,A Pirate Looks At Forty,232066.0
4648,2022-03-07 21:43,Jack Johnson,Banana Pancakes,191906.0
4649,2022-03-07 21:47,The Beatles,Come Together - Remastered 2009,259946.0
4650,2022-03-07 21:51,Sean Paul,No Lie,221176.0
4651,2022-03-07 21:54,Mac Miller,Nikes on My Feet,164411.0
4652,2022-03-07 21:55,Tame Impala,The Less I Know The Better,3150.0
4653,2022-03-07 21:55,Rainbow Kitten Surprise,First Class,52389.0
4654,2022-03-07 21:55,Gorillaz,Dirty Harry,3410.0
4655,2022-03-07 21:58,Rainbow Kitten Surprise,Devil Like Me,188280.0
4656,2022-03-07 22:02,Gorillaz,Dirty Harry,230426.0
4657,2022-03-07 22:06,Hippo Campus,Buttercup,226610.0
4658,2022-03-07 22:10,Hippo Campus,Way It Goes,245456.0
4659,2022-03-07 22:13,Tame Impala,The Less I Know The Better,216320.0
4660,2022-03-07 22:17,Tame Impala,Feels Like We Only Go Backwards,192960.0
4661,2022-03-07 22:20,Spacey Jane,Lots of Nothing,196533.0
4662,2022-03-07 22:23,Hippo Campus,Suicide Saturday,212885.0
4663,2022-03-07 22:27,Skegss,L.S.D,217538.0
4664,2022-03-07 22:31,Lime Cordiale,Temper Temper,208980.0
4665,2022-03-07 22:33,Abhi The Nomad,Floors,151879.0
4666,2022-03-08 01:10,03 Greedo,Substance,219834.0
4667,2022-03-08 01:12,Cochise,POCKET ROCKET,131500.0
4668,2022-03-08 01:14,03 Greedo,Invites,96000.0
4669,2022-03-08 01:17,Yung Lean,Ginseng Strip 2002,153999.0
4670,2022-03-08 01:18,Aaron May,Let Go,84080.0
4671,2022-03-08 01:23,Maxo Kream,Meet Again,310840.0
4672,2022-03-08 01:27,The Shins,New Slang,231173.0
4673,2022-03-08 01:30,Imagine Dragons,On Top Of The World,189840.0
4674,2022-03-08 01:35,The Kooks,She Moves In Her Own Way,55986.0
4675,2022-03-08 01:35,Black Eyed Peas,Boom Boom Pow,251440.0
4676,2022-03-08 08:37,Rainbow Kitten Surprise,Devil Like Me,71703.0
4677,2022-03-08 08:39,Gorillaz,Dirty Harry,124032.0
4678,2022-03-08 08:43,Hippo Campus,Way It Goes,245456.0
4679,2022-03-08 08:44,Tame Impala,The Less I Know The Better,16486.0
4680,2022-03-09 22:25,Offset,Lick,209601.0
4681,2022-03-09 22:25,Tory Lanez,Freaky,109.0
4682,2022-03-09 22:28,Kanye West,Homecoming,160403.0
4683,2022-03-09 22:33,Frank Ocean,Lost,169222.0
4684,2022-03-09 22:35,The Beatles,Come Together - Remastered 2009,151417.0
4685,2022-03-09 23:21,The Kooks,She Moves In Her Own Way,9510.0
4686,2022-03-09 23:24,Skegss,L.S.D,217538.0
4687,2022-03-09 23:28,Black Eyed Peas,Boom Boom Pow,251440.0
4688,2022-03-09 23:33,half•alive,still feel.,247786.0
4689,2022-03-09 23:37,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",245146.0
4690,2022-03-09 23:40,Grouplove,Tongue Tied,218013.0
4691,2022-03-09 23:44,K.Flay,High Enough - RAC Remix,208866.0
4692,2022-03-09 23:46,Austin George,bluebonnets,126000.0
4693,2022-03-09 23:49,Bob Marley & The Wailers,Natural Mystic,207733.0
4694,2022-03-09 23:54,Z32,Shadows,300000.0
4695,2022-03-09 23:57,Panic! At The Disco,I Write Sins Not Tragedies,186634.0
4696,2022-03-10 00:01,Bush,The Chemicals Between Us,217493.0
4697,2022-03-10 00:06,Milky Chance,Stolen Dance,313684.0
4698,2022-03-10 00:10,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),244000.0
4699,2022-03-10 00:13,Gorillaz,Dirty Harry,127782.0
4700,2022-03-10 00:16,Skegss,L.S.D,217538.0
4701,2022-03-10 00:19,Surfaces,Sunday Best,158571.0
4702,2022-03-10 00:23,San Holo,We Rise,266482.0
4703,2022-03-10 00:26,COIN,Talk Too Much,187133.0
4704,2022-03-10 00:31,Drake,Passionfruit,298940.0
4705,2022-03-10 00:37,Rainbow Kitten Surprise,First Class,343485.0
4706,2022-03-10 00:40,Bazzi,Paradise,169038.0
4707,2022-03-10 00:43,Imagine Dragons,On Top Of The World,189840.0
4708,2022-03-10 00:46,Burna Boy,Show & Tell (feat. Future),162951.0
4709,2022-03-10 00:50,levitation room,Friends,217666.0
4710,2022-03-10 00:52,Joe Fox,What's The Word,151703.0
4711,2022-03-10 00:56,BabyJake,Cigarettes On Patios,207813.0
4712,2022-03-10 00:58,Skegss,L.S.D,178283.0
4713,2022-03-10 00:59,Gorillaz,Dirty Harry,187805.0
4714,2022-03-10 01:02,Skegss,L.S.D,217538.0
4715,2022-03-10 01:03,Lime Cordiale,Temper Temper,1660.0
4716,2022-03-10 01:03,The Wrecks,Fvck Somebody,39511.0
4717,2022-03-10 01:06,Abhi The Nomad,Floors,210340.0
4718,2022-03-10 01:09,Joe Fox,What's The Word,151703.0
4719,2022-03-10 01:13,Hippo Campus,Buttercup,226610.0
4720,2022-03-10 01:17,Gorillaz,On Melancholy Hill,233866.0
4721,2022-03-10 01:20,Tones And I,Dance Monkey,209438.0
4722,2022-03-10 01:25,Milky Chance,Stolen Dance,313684.0
4723,2022-03-10 01:28,Justus Bennetts,Real Life Sux,143529.0
4724,2022-03-10 01:32,Foreigner,Juke Box Hero,259800.0
4725,2022-03-10 01:37,MGMT,Little Dark Age,299960.0
4726,2022-03-10 01:41,Absofacto,Dissolve,224660.0
4727,2022-03-10 01:47,Eagles,Hotel California - 2013 Remaster,391376.0
4728,2022-03-10 01:51,COIN,Talk Too Much,187133.0
4729,2022-03-10 01:53,M.I.A.,Paper Planes,150016.0
4730,2022-03-10 03:03,Hippo Campus,Way It Goes,245456.0
4731,2022-03-10 03:06,Tame Impala,Feels Like We Only Go Backwards,192960.0
4732,2022-03-10 03:09,Spacey Jane,Lots of Nothing,196533.0
4733,2022-03-10 03:13,Skegss,L.S.D,217538.0
4734,2022-03-10 03:17,Tame Impala,The Less I Know The Better,216320.0
4735,2022-03-10 03:20,Abhi The Nomad,Floors,210340.0
4736,2022-03-10 03:25,The Beatles,Come Together - Remastered 2009,259946.0
4737,2022-03-10 03:28,Rainbow Kitten Surprise,Devil Like Me,188280.0
4738,2022-03-10 03:30,BoyWithUke,Toxic,168020.0
4739,2022-03-10 03:35,Whethan,When I'm Down,272891.0
4740,2022-03-10 03:38,M.I.A.,Paper Planes,205200.0
4741,2022-03-10 03:42,K.Flay,High Enough - RAC Remix,208866.0
4742,2022-03-10 03:45,alt-J,Left Hand Free,173630.0
4743,2022-03-10 03:49,The Animals,House Of The Rising Sun,271280.0
4744,2022-03-10 03:52,Oliver Tree,Life Goes On,161803.0
4745,2022-03-10 03:56,Cage The Elephant,Cigarette Daydreams,208760.0
4746,2022-03-10 04:00,Phoenix,Lisztomania,241640.0
4747,2022-03-10 04:03,The Kooks,Bad Habit,221413.0
4748,2022-03-10 04:07,The Black Keys,Gold on the Ceiling,224333.0
4749,2022-03-10 04:10,Gorillaz,Humility (feat. George Benson),197933.0
4750,2022-03-10 04:13,Gorillaz,Feel Good Inc.,148878.0
4751,2022-03-10 18:16,Method Man,Da Rockwilder,63061.0
4752,2022-03-14 19:32,Rainbow Kitten Surprise,Devil Like Me,188280.0
4753,2022-03-14 19:36,half•alive,still feel.,247786.0
4754,2022-03-14 19:40,Jordan T,Sunset Tonight,267125.0
4755,2022-03-14 19:41,The Wombats,Let's Dance to Joy Division,56829.0
4756,2022-03-14 19:44,Rainbow Kitten Surprise,Devil Like Me,188280.0
4757,2022-03-14 19:49,Florence + The Machine,Dog Days Are Over,251840.0
4758,2022-03-14 19:52,Imagine Dragons,On Top Of The World,3220.0
4759,2022-03-14 19:52,Abhi The Nomad,Floors,210340.0
4760,2022-03-14 19:52,Bryce Vine,Sour Patch Kids,6689.0
4761,2022-03-14 19:56,Tame Impala,Feels Like We Only Go Backwards,192960.0
4762,2022-03-14 19:58,Bryce Vine,Miss You a Little (feat. lovelytheband),168180.0
4763,2022-03-14 20:02,Fitz and The Tantrums,Out of My League,209386.0
4764,2022-03-15 00:45,Tame Impala,Feels Like We Only Go Backwards,192960.0
4765,2022-03-15 00:46,Vance Joy,Riptide,4726.0
4766,2022-03-15 00:50,Dayglow,Hot Rod,1297.0
4767,2022-03-15 00:50,Hippo Campus,Way It Goes,245456.0
4768,2022-03-15 00:53,Rainbow Kitten Surprise,Devil Like Me,197282.0
4769,2022-03-15 00:54,Fitz and The Tantrums,Out of My League,2452.0
4770,2022-03-15 01:05,Sister Nancy,Bam Bam,3446.0
4771,2022-03-15 01:05,The Beatles,Come Together - Remastered 2009,259946.0
4772,2022-03-15 01:08,Abhi The Nomad,Floors,154218.0
4773,2022-03-15 01:08,Dominic Fike,"Elliot's Song - From ""Euphoria"" An HBO Original Series",4970.0
4774,2022-03-15 01:10,Dominic Fike,Why,134229.0
4775,2022-03-15 01:12,Dominic Fike,Phone Numbers,146826.0
4776,2022-03-15 01:16,The Kooks,Naive,203506.0
4777,2022-03-15 01:49,The Kooks,She Moves In Her Own Way,97690.0
4778,2022-03-17 23:14,Frank Ocean,Lost,173662.0
4779,2022-03-17 23:30,Mac Miller,Nikes on My Feet,164411.0
4780,2022-03-17 23:30,San Holo,We Rise,28882.0
4781,2022-03-17 23:34,Rainbow Kitten Surprise,Devil Like Me,188280.0
4782,2022-03-17 23:34,BabyJake,Cigarettes On Patios,49967.0
4783,2022-03-17 23:37,Rainbow Kitten Surprise,Devil Like Me,1253.0
4784,2022-03-17 23:37,Gorillaz,Dirty Harry,139366.0
4785,2022-03-17 23:39,Jack Johnson,A Pirate Looks At Forty,17438.0
4786,2022-03-24 18:04,Frank Ocean,White Ferrari,235541.0
4787,2022-03-26 22:39,Frank Ocean,White Ferrari,138042.0
4788,2022-03-26 22:43,Oasis,Don't Look Back In Anger,260527.0
4789,2022-03-26 22:44,Dominic Fike,Why,21130.0
4790,2022-03-26 23:57,Frank Ocean,Lost,28769.0
4791,2022-03-27 00:01,Hippo Campus,Way It Goes,245456.0
4793,2022-03-27 00:03,sammy rash,summer&cigarettes,2345.0
4794,2022-03-27 00:03,M.I.A.,Paper Planes,19992.0
4795,2022-03-27 00:03,Gorillaz,Dirty Harry,121161.0
4796,2022-03-27 00:07,Dr. Dre,Xxplosive,212300.0
4797,2022-03-27 01:01,Mac Miller,Knock Knock,66665.0
4798,2022-03-27 01:01,San Holo,We Rise,1280.0
4799,2022-03-27 03:39,Mac Miller,Knock Knock,96141.0
4800,2022-03-27 20:49,Protoje,Who Knows,208466.0
4801,2022-03-27 20:52,Abhi The Nomad,Floors,210340.0
4802,2022-03-27 20:56,MGMT,Electric Feel,229640.0
4803,2022-03-27 21:00,Surfaces,Heaven Falls / Fall on Me,8485.0
4804,2022-03-27 21:00,Bush,The Chemicals Between Us,970.0
4805,2022-03-27 21:00,Sugar Ray,Into Yesterday,251466.0
4806,2022-03-27 21:00,Foreigner,Juke Box Hero,1040.0
4807,2022-03-27 21:04,The Shins,New Slang,1170.0
4808,2022-03-27 21:04,Colony House,You Know It,12610.0
4809,2022-03-27 21:04,Hippo Campus,Way It Goes,770.0
4810,2022-03-27 21:04,Florence + The Machine,Dog Days Are Over,11100.0
4811,2022-03-27 21:04,Gorillaz,On Melancholy Hill,1590.0
4812,2022-03-27 21:04,Oliver Tree,Life Goes On,1400.0
4813,2022-03-27 21:04,The Wombats,Let's Dance to Joy Division,980.0
4814,2022-03-27 21:04,alt-J,Left Hand Free,1760.0
4815,2022-03-27 21:04,Cage The Elephant,Cigarette Daydreams,1000.0
4816,2022-03-27 21:04,Vance Joy,Riptide,204280.0
4817,2022-03-27 21:04,Radical Face,"Welcome Home, Son",800.0
4818,2022-03-27 21:09,Hippo Campus,Way It Goes,245456.0
4819,2022-03-27 21:09,The Wombats,Let's Dance to Joy Division,10753.0
4820,2022-03-27 21:09,M.I.A.,Paper Planes,1630.0
4821,2022-03-27 21:12,Bob Marley & The Wailers,Natural Mystic,207733.0
4822,2022-03-27 21:15,sammy rash,summer&cigarettes,3490.0
4823,2022-03-27 21:15,levitation room,Firebird Lane,1240.0
